postcode,Venue Locality,LGA,Federal Electorate,Vic State electorate,Venues,Master Table
1131,SYDNEY,Mosman,Sydney,,,
1132,SYDNEY,Blacktown,Sydney,,,
1133,SYDNEY,Mosman,Sydney,,,
1134,SYDNEY,Mosman,Sydney,,,
1135,SYDNEY,Mosman,Sydney,,,
1136,SYDNEY,Mosman,Sydney,,,
1137,SYDNEY,Mosman,Sydney,,,
1138,SYDNEY,Mosman,Sydney,,,
1139,SYDNEY,Mosman,Sydney,,,
1140,SYDNEY,Mosman,Sydney,,,
1141,SYDNEY,Mosman,Sydney,,,
1142,SYDNEY,Mosman,Sydney,,,
1143,SYDNEY,Mosman,Sydney,,,
1144,SYDNEY,Mosman,Sydney,,,
1145,SYDNEY,Mosman,Sydney,,,
1146,SYDNEY,Mosman,Sydney,,,
1147,SYDNEY,Mosman,Sydney,,,
1148,SYDNEY,Mosman,Sydney,,,
1149,SYDNEY,Mosman,Sydney,,,
1150,SYDNEY,Mosman,Sydney,,,
1151,SYDNEY,Mosman,Sydney,,,
1152,SYDNEY,Mosman,Sydney,,,
1153,SYDNEY,Mosman,Sydney,,,
1154,SYDNEY,Mosman,Sydney,,,
1155,SYDNEY,Mosman,Sydney,,,
1156,SYDNEY,Mosman,Sydney,,,
1157,SYDNEY,Mosman,Sydney,,,
1158,SYDNEY,Mosman,Sydney,,,
1159,SYDNEY,Mosman,Sydney,,,
1160,SYDNEY,Mosman,Sydney,,,
1161,SYDNEY,Mosman,Sydney,,,
1162,SYDNEY,Mosman,Sydney,,,
1163,SYDNEY,Mosman,Sydney,,,
1164,SYDNEY,Mosman,Sydney,,,
1165,SYDNEY,Mosman,Sydney,,,
1166,SYDNEY,Mosman,Sydney,,,
1167,SYDNEY,Mosman,Sydney,,,
1168,SYDNEY,Mosman,Sydney,,,
1169,SYDNEY,Mosman,Sydney,,,
1170,SYDNEY,Mosman,Sydney,,,
1171,SYDNEY,Mosman,Sydney,,,
1172,SYDNEY,Mosman,Sydney,,,
1173,SYDNEY,Mosman,Sydney,,,
1174,SYDNEY,Mosman,Sydney,,,
1175,SYDNEY,Mosman,Sydney,,,
1176,SYDNEY,Mosman,Sydney,,,
1177,SYDNEY,Mosman,Sydney,,,
1178,SYDNEY,Mosman,Sydney,,,
1179,SYDNEY,Mosman,Sydney,,,
1180,SYDNEY,Mosman,Sydney,,,
1181,SYDNEY,Mosman,Sydney,,,
1182,SYDNEY,Mosman,Sydney,,,
1183,SYDNEY,Mosman,Sydney,,,
1184,SYDNEY,Mosman,Sydney,,,
1185,SYDNEY,Mosman,Sydney,,,
1186,SYDNEY,Mosman,Sydney,,,
1187,SYDNEY,Mosman,Sydney,,,
1188,SYDNEY,Mosman,Sydney,,,
1189,SYDNEY,Mosman,Sydney,,,
1190,SYDNEY,Mosman,Sydney,,,
1191,SYDNEY,Mosman,Sydney,,,
1192,SYDNEY,Junee,Sydney,,,
1193,SYDNEY,Mosman,Sydney,,,
1194,SYDNEY,Mosman,Sydney,,,
1195,SYDNEY,Mosman,Sydney,,,
1196,SYDNEY,Mosman,Sydney,,,
1197,SYDNEY,Mosman,Sydney,,,
1198,SYDNEY,Mosman,Sydney,,,
1199,SYDNEY,Mosman,Sydney,,,
1201,SYDNEY,Mosman,Sydney,,,
1202,SYDNEY,Mosman,Sydney,,,
1203,SYDNEY,Mosman,Sydney,,,
1205,SYDNEY,Mosman,Sydney,,,
1207,SYDNEY,Mosman,Sydney,,,
1208,HAYMARKET,Glen Innes Severn,Sydney,,,
1209,AUSTRALIA SQUARE,Inner West,Sydney,,,
1210,AUSTRALIA SQUARE,Inner West,Sydney,,,
1211,AUSTRALIA SQUARE,Inner West,Sydney,,,
1212,AUSTRALIA SQUARE,Inner West,Sydney,,,
1213,AUSTRALIA SQUARE,Inner West,Sydney,,,
1214,AUSTRALIA SQUARE,Inner West,Sydney,,,
1215,AUSTRALIA SQUARE,Inner West,Sydney,,,
1216,GROSVENOR PLACE,Parramatta,Sydney,,,
1217,GROSVENOR PLACE,Parramatta,Sydney,,,
1218,GROSVENOR PLACE,Parramatta,Sydney,,,
1219,GROSVENOR PLACE,Parramatta,Sydney,,,
1220,GROSVENOR PLACE,Parramatta,Sydney,,,
1221,ROYAL EXCHANGE,Sydney,Sydney,,,
1222,ROYAL EXCHANGE,Sydney,Sydney,,,
1223,ROYAL EXCHANGE,Sydney,Sydney,,,
1224,ROYAL EXCHANGE,Sydney,Sydney,,,
1225,ROYAL EXCHANGE,Sydney,Sydney,,,
1226,QUEEN VICTORIA BUILDING,Sydney,Sydney,,,
1227,QUEEN VICTORIA BUILDING,Sydney,Sydney,,,
1228,QUEEN VICTORIA BUILDING,Sydney,Sydney,,,
1229,QUEEN VICTORIA BUILDING,Sydney,Sydney,,,
1230,QUEEN VICTORIA BUILDING,Sydney,Sydney,,,
1231,SYDNEY SOUTH,Parramatta,Sydney,,,
1232,SYDNEY SOUTH,Parramatta,Sydney,,,
1233,SYDNEY SOUTH,Parramatta,Sydney,,,
1234,SYDNEY SOUTH,Parramatta,Sydney,,,
1235,SYDNEY SOUTH,Parramatta,Sydney,,,
1236,HAYMARKET,Glen Innes Severn,Sydney,,,
1237,HAYMARKET,Glen Innes Severn,Sydney,,,
1238,HAYMARKET,Glen Innes Severn,Sydney,,,
1239,HAYMARKET,Glen Innes Severn,Sydney,,,
1240,HAYMARKET,Glen Innes Severn,Sydney,,,
1291,SYDNEY,Mosman,Sydney,,,
1292,SYDNEY,Mosman,Sydney,,,
1293,SYDNEY,Mosman,Sydney,,,
1294,SYDNEY,Mosman,Sydney,,,
1295,SYDNEY,Mosman,Sydney,,,
1296,SYDNEY,Mosman,Sydney,,,
1297,SYDNEY,Mosman,Sydney,,,
1298,SYDNEY,Mosman,Sydney,,,
1299,SYDNEY,Mosman,Sydney,,,
1300,DARLINGHURST,Sydney,Sydney,,,
1314,EASTERN SUBURBS MC,Randwick,Durack,,,
1335,POTTS POINT,Ryde,Sydney,,,
1340,KINGS CROSS,Snowy Valleys,Sydney,,,
1350,WOOLLAHRA,Woollahra,Sydney,,,
1355,BONDI JUNCTION,Waverley,Sydney,,,
1360,DOUBLE BAY,Woollahra,Sydney,,,
1401,BROADWAY,Sydney,Hume,,,
1405,CHULLORA,Yass Valley,,,,
1419,SOUTHERN SUBURBS MC,Sutherland Shire,Banks,,,
1420,STRAWBERRY HILLS,Blacktown,Banks,,,
1422,STRAWBERRY HILLS,Blacktown,Banks,,,
1423,STRAWBERRY HILLS,Blacktown,Banks,,,
1424,STRAWBERRY HILLS,Blacktown,Banks,,,
1425,STRAWBERRY HILLS,Blacktown,Banks,,,
1426,STRAWBERRY HILLS,Blacktown,Banks,,,
1427,STRAWBERRY HILLS,Blacktown,Banks,,,
1428,STRAWBERRY HILLS,Blacktown,Banks,,,
1429,STRAWBERRY HILLS,Blacktown,Banks,,,
1430,EVELEIGH,Sydney,Banks,,,
1435,ALEXANDRIA,Ku-ring-gai,Banks,,,
1440,WATERLOO,Canterbury-Bankstown,Banks,,,
1441,WATERLOO,Canterbury-Bankstown,Banks,,,
1445,ROSEBERY,Sutherland Shire,Banks,,,
1450,CAMPERDOWN,Coffs Harbour,Banks,,,
1455,BOTANY,Bayside,Banks,,,
1460,MASCOT,Randwick,Banks,,,
1465,KENSINGTON,Inner West,Banks,,,
1466,UNSW SYDNEY,Sydney,Banks,,,
1470,DRUMMOYNE,Hunters Hill,Banks,,,
1475,MARRICKVILLE,Inner West,Banks,,,
1476,MARRICKVILLE,Inner West,Banks,,,
1480,KINGSGROVE,Georges River,Banks,,,
1481,HURSTVILLE BC,Georges River,Banks,,,
1484,KINGSGROVE DC,Georges River,Banks,,,
1485,KOGARAH,Bayside,Banks,,,
1490,MIRANDA,Sutherland Shire,Banks,,,
1493,HURSTVILLE,Georges River,Banks,,,
1495,CARINGBAH,Sutherland Shire,Banks,,,
1499,SUTHERLAND,Georges River,Banks,,,
1515,WEST CHATSWOOD,North Sydney,Bennelong,,,
1560,NORTHBRIDGE,Willoughby,Bennelong,,,
1565,MILSONS POINT,Sydney,Bennelong,,,
1570,ARTARMON,Willoughby,Bennelong,,,
1585,CROWS NEST,North Sydney,Bennelong,,,
1590,ST LEONARDS,Central Coast,Bennelong,,,
1595,LANE COVE,Willoughby,Bennelong,,,
1597,LANE COVE,Willoughby,Bennelong,,,
1602,LANE COVE DC,Lane Cove,Bennelong,,,
1630,HORNSBY,Ku-ring-gai,Berowra,,,
1635,HORNSBY WESTFIELD,Ku-ring-gai,Berowra,,,
1639,FRENCHS FOREST,Mosman,Berowra,,,
1640,FRENCHS FOREST,Mosman,Berowra,,,
1655,MANLY,Central Coast,Mackellar,,,
1658,MONA VALE,Northern Beaches,Mackellar,,,
1660,MONA VALE,Northern Beaches,Mackellar,,,
1670,NORTH RYDE,Ryde,,,,
1670,NORTH RYDE BC,Ryde,Mackellar,,,
1675,GLADESVILLE,Hunters Hill,Mackellar,,,
1680,RYDE,Ku-ring-gai,Mackellar,,,
1685,WEST RYDE,Ryde,Mackellar,,,
1700,ERMINGTON,Randwick,Robertson,,,
1710,EPPING,Ryde,Robertson,,,
1715,PENNANT HILLS,Parramatta,Robertson,,,
1730,SEVEN HILLS,Parramatta,Robertson,,,
1740,PARRAMATTA,Inner West,Robertson,,,
1741,PARRAMATTA,Inner West,Robertson,,,
1750,NORTH PARRAMATTA,Cumberland,Robertson,,,
1755,BAULKHAM HILLS,Parramatta,Robertson,,,
1765,CASTLE HILL,Parramatta,Robertson,,,
1771,PENNANT HILLS,Parramatta,Robertson,,,
1781,SEVEN HILLS MC,Blacktown,Robertson,,,
1790,ST MARYS,North Sydney,Robertson,,,
1800,ASHFIELD,Burwood,Robertson,,,
1805,BURWOOD,Burwood,Robertson,,,
1811,SILVERWATER,Parramatta,Robertson,,,
1819,STRATHFIELD,Burwood,Robertson,,,
1825,LIDCOMBE,Strathfield,Robertson,,,
1830,GRANVILLE,Cumberland,Robertson,,,
1831,GRANVILLE,Cumberland,Robertson,,,
1835,AUBURN,Canterbury-Bankstown,Robertson,,,
1851,WETHERILL PARK,Fairfield,,,,
1851,WETHERILL PARK DC,Fairfield,McMahon,,,
1860,FAIRFIELD,Cumberland,McMahon,,,
1871,LIVERPOOL,Burwood,Werriwa,,,
1874,MOOREBANK,Liverpool,,,,
1875,MOOREBANK,Liverpool,Werriwa,,,
1885,BANKSTOWN,Canterbury-Bankstown,Werriwa,,,
1888,BANKSTOWN,Canterbury-Bankstown,Werriwa,,,
1890,INGLEBURN,Liverpool,Werriwa,,,
1891,MILPERRA,Canterbury-Bankstown,Werriwa,,,
2000,BARANGAROO,Sydney,Sydney,,,
2000,DARLING HARBOUR,Woollahra,Sydney,,,
2000,DAWES POINT,Woollahra,Sydney,,,
2000,HAYMARKET,Woollahra,Sydney,,,
2000,MILLERS POINT,Woollahra,Sydney,,,
2000,PARLIAMENT HOUSE,Woollahra,Sydney,,,
2000,SYDNEY,Woollahra,Sydney,,,
2000,SYDNEY SOUTH,Woollahra,Sydney,,,
2000,THE ROCKS,Woollahra,Sydney,,,
2001,SYDNEY,Mosman,Sydney,,,
2002,WORLD SQUARE,Sydney,Sydney,,,
2004,ALEXANDRIA MC,Sydney,Sydney,,,
2004,EASTERN SUBURBS MC,Randwick,Sydney,,,
2006,THE UNIVERSITY OF SYDNEY,Sydney,Sydney,,,
2007,BROADWAY,Sydney,Sydney,,,
2007,ULTIMO,Sydney,Sydney,,,
2008,CHIPPENDALE,Sydney,Sydney,,,
2008,DARLINGTON,Sydney,Sydney,,,
2008,GOLDEN GROVE,Sydney,Sydney,,,
2009,DARLING ISLAND,Sydney,Sydney,,,
2009,PYRMONT,Sydney,Sydney,,,
2010,DARLINGHURST,Sydney,Wentworth,,,
2010,SURRY HILLS,Sydney,Wentworth,,,
2010,TAYLOR SQUARE,Sydney,Wentworth,,,
2011,ELIZABETH BAY,Sydney,Wentworth,,,
2011,HMAS KUTTABUL,Sydney,Wentworth,,,
2011,KINGS CROSS,Sydney,Wentworth,,,
2011,POTTS POINT,Sydney,Wentworth,,,
2011,RUSHCUTTERS BAY,Sydney,Wentworth,,,
2011,WOOLLOOMOOLOO,Sydney,Wentworth,,,
2012,STRAWBERRY HILLS,Blacktown,Sydney,,,
2013,STRAWBERRY HILLS,Blacktown,Sydney,,,
2015,ALEXANDRIA,Sydney,Sydney,,,
2015,BEACONSFIELD,Sydney,Sydney,,,
2015,EVELEIGH,Sydney,Sydney,,,
2016,REDFERN,Sydney,Sydney,,,
2017,WATERLOO,Sydney,Sydney,,,
2017,WATERLOO DC,Sydney,Sydney,,,
2017,ZETLAND,Sydney,Sydney,,,
2018,EASTLAKES,Sydney,Sydney,,,
2018,ROSEBERY,Sydney,Sydney,,,
2019,BANKSMEADOW,Randwick,Barton,,,
2019,BOTANY,Randwick,Barton,,,
2020,MASCOT,Bayside,Sydney,,,
2020,SYDNEY DOMESTIC AIRPORT,Bayside,Sydney,,,
2020,SYDNEY INTERNATIONAL AIRPORT,Bayside,Sydney,,,
2021,CENTENNIAL PARK,Sydney,Wentworth,,,
2021,MOORE PARK,Sydney,Wentworth,,,
2021,PADDINGTON,Sydney,Wentworth,,,
2022,BONDI JUNCTION,Waverley,Wentworth,,,
2022,BONDI JUNCTION PLAZA,Waverley,Wentworth,,,
2022,QUEENS PARK,Waverley,Wentworth,,,
2023,BELLEVUE HILL,Waverley,Wentworth,,,
2024,BRONTE,Waverley,Wentworth,,,
2024,CHARING CROSS,Waverley,Wentworth,,,
2024,WAVERLEY,Waverley,Wentworth,,,
2025,WOOLLAHRA,Woollahra,Wentworth,,,
2026,BEN BUCKLER,Waverley,Wentworth,,,
2026,BONDI,Waverley,Wentworth,,,
2026,BONDI BEACH,Waverley,Wentworth,,,
2026,NORTH BONDI,Waverley,Wentworth,,,
2026,TAMARAMA,Waverley,Wentworth,,,
2027,DARLING POINT,Woollahra,Wentworth,,,
2027,EDGECLIFF,Woollahra,Wentworth,,,
2027,HMAS RUSHCUTTERS,Woollahra,Wentworth,,,
2027,POINT PIPER,Woollahra,Wentworth,,,
2028,DOUBLE BAY,Woollahra,Wentworth,,,
2029,ROSE BAY,Woollahra,Wentworth,,,
2030,DIAMOND BAY,Woollahra,Wentworth,,,
2030,DOVER HEIGHTS,Woollahra,Wentworth,,,
2030,HMAS WATSON,Woollahra,Wentworth,,,
2030,ROSE BAY NORTH,Woollahra,Wentworth,,,
2030,VAUCLUSE,Woollahra,Wentworth,,,
2030,WATSONS BAY,Woollahra,Wentworth,,,
2031,CLOVELLY,Randwick,Wentworth,,,
2031,CLOVELLY WEST,Randwick,Wentworth,,,
2031,RANDWICK,Randwick,Wentworth,,,
2031,RANDWICK DC,Randwick,Wentworth,,,
2031,ST PAULS,Randwick,Wentworth,,,
2032,DACEYVILLE,Randwick,Barton,,,
2032,KINGSFORD,Randwick,Barton,,,
2033,KENSINGTON,Sydney,Sydney,,,
2034,COOGEE,Randwick,Barton,,,
2034,SOUTH COOGEE,Randwick,Barton,,,
2035,MAROUBRA,Randwick,Barton,,,
2035,MAROUBRA SOUTH,Randwick,Barton,,,
2035,PAGEWOOD,Randwick,Barton,,,
2036,CHIFLEY,Randwick,Barton,,,
2036,EASTGARDENS,Randwick,Barton,,,
2036,HILLSDALE,Randwick,Barton,,,
2036,LA PEROUSE,Randwick,Barton,,,
2036,LITTLE BAY,Randwick,Barton,,,
2036,MALABAR,Randwick,Barton,,,
2036,MATRAVILLE,Randwick,Barton,,,
2036,PHILLIP BAY,Randwick,Barton,,,
2036,PORT BOTANY,Randwick,Barton,,,
2037,FOREST LODGE,Sydney,Sydney,,,
2037,GLEBE,Sydney,Sydney,,,
2038,ANNANDALE,Inner West,Sydney,,,
2039,ROZELLE,Inner West,Grayndler,,,
2040,LEICHHARDT,Inner West,Grayndler,,,
2040,LILYFIELD,Inner West,Grayndler,,,
2041,BALMAIN,Sydney,Grayndler,,,
2041,BALMAIN EAST,Sydney,Grayndler,,,
2041,BIRCHGROVE,Sydney,Grayndler,,,
2042,ENMORE,Inner West,Sydney,,,
2042,NEWTOWN,Inner West,Sydney,,,
2043,ERSKINEVILLE,Sydney,Sydney,,,
2044,ST PETERS,Bayside,Sydney,,,
2044,ST PETERS DC,Bayside,Sydney,,,
2044,SYDENHAM,Bayside,Sydney,,,
2044,TEMPE,Bayside,Sydney,,,
2045,HABERFIELD,Inner West,Grayndler,,,
2046,ABBOTSFORD,Canada Bay,Reid,,,
2046,CANADA BAY,Canada Bay,Reid,,,
2046,CHISWICK,Canada Bay,Reid,,,
2046,FIVE DOCK,Canada Bay,Reid,,,
2046,RODD POINT,Canada Bay,Reid,,,
2046,RUSSELL LEA,Canada Bay,Reid,,,
2046,WAREEMBA,Canada Bay,Reid,,,
2047,DRUMMOYNE,Hunters Hill,Reid,,,
2048,STANMORE,Inner West,Sydney,,,
2048,WESTGATE,Inner West,Sydney,,,
2049,LEWISHAM,Inner West,Grayndler,,,
2049,PETERSHAM,Inner West,Grayndler,,,
2049,PETERSHAM NORTH,Inner West,Grayndler,,,
2050,CAMPERDOWN,Inner West,Sydney,,,
2050,MISSENDEN ROAD,Inner West,Sydney,,,
2052,UNSW SYDNEY,Sydney,Barton,,,
2055,NORTH SYDNEY,Ryde,Bennelong,,,
2057,CHATSWOOD,Willoughby,Bennelong,,,
2058,NORTHERN SUBURBS MC,Bogan,Bennelong,,,
2059,NORTH SYDNEY,Ryde,Bennelong,,,
2060,HMAS PLATYPUS,North Sydney,Warringah,,,
2060,HMAS WATERHEN,North Sydney,Warringah,,,
2060,LAVENDER BAY,North Sydney,Warringah,,,
2060,MCMAHONS POINT,North Sydney,Warringah,,,
2060,NORTH SYDNEY,North Sydney,Warringah,,,
2060,NORTH SYDNEY SHOPPINGWORLD,North Sydney,Warringah,,,
2060,WAVERTON,North Sydney,Warringah,,,
2061,KIRRIBILLI,North Sydney,Warringah,,,
2061,MILSONS POINT,North Sydney,Warringah,,,
2062,CAMMERAY,North Sydney,Bennelong,,,
2063,NORTHBRIDGE,Willoughby,Bennelong,,,
2064,ARTARMON,Lane Cove,Bennelong,,,
2065,CROWS NEST,North Sydney,Bennelong,,,
2065,CROWS NEST DC,North Sydney,Bennelong,,,
2065,GORE HILL,North Sydney,Bennelong,,,
2065,GREENWICH,North Sydney,Bennelong,,,
2065,NAREMBURN,North Sydney,Bennelong,,,
2065,ROYAL NORTH SHORE HOSPITAL,North Sydney,Bennelong,,,
2065,ST LEONARDS,North Sydney,Bennelong,,,
2065,WOLLSTONECRAFT,North Sydney,Bennelong,,,
2066,LANE COVE,Lane Cove,Bennelong,,,
2066,LANE COVE NORTH,Lane Cove,Bennelong,,,
2066,LANE COVE WEST,Lane Cove,Bennelong,,,
2066,LINLEY POINT,Lane Cove,Bennelong,,,
2066,LONGUEVILLE,Lane Cove,Bennelong,,,
2066,NORTHWOOD,Lane Cove,Bennelong,,,
2066,OSBORNE PARK,Lane Cove,Bennelong,,,
2066,RIVERVIEW,Lane Cove,Bennelong,,,
2067,CHATSWOOD,Willoughby,Bradfield,,,
2067,CHATSWOOD WEST,Willoughby,Bradfield,,,
2068,CASTLECRAG,Willoughby,Bennelong,,,
2068,MIDDLE COVE,Willoughby,Bennelong,,,
2068,NORTH WILLOUGHBY,Willoughby,Bennelong,,,
2068,WILLOUGHBY,Willoughby,Bennelong,,,
2068,WILLOUGHBY EAST,Willoughby,Bennelong,,,
2068,WILLOUGHBY NORTH,Willoughby,Bennelong,,,
2069,CASTLE COVE,Willoughby,Bradfield,,,
2069,ROSEVILLE,Willoughby,Bradfield,,,
2069,ROSEVILLE CHASE,Willoughby,Bradfield,,,
2070,EAST LINDFIELD,Willoughby,Bradfield,,,
2070,LINDFIELD,Willoughby,Bradfield,,,
2070,LINDFIELD WEST,Willoughby,Bradfield,,,
2071,EAST KILLARA,Ku-ring-gai,Bradfield,,,
2071,KILLARA,Ku-ring-gai,Bradfield,,,
2072,GORDON,Ku-ring-gai,Bradfield,,,
2073,PYMBLE,Ku-ring-gai,Bradfield,,,
2073,WEST PYMBLE,Ku-ring-gai,Bradfield,,,
2074,BOBBIN HEAD,Ku-ring-gai,Bradfield,,,
2074,NORTH TURRAMURRA,Ku-ring-gai,Bradfield,,,
2074,SOUTH TURRAMURRA,Ku-ring-gai,Bradfield,,,
2074,TURRAMURRA,Ku-ring-gai,Bradfield,,,
2074,WARRAWEE,Ku-ring-gai,Bradfield,,,
2075,NORTH ST IVES,Ku-ring-gai,Bradfield,,,
2075,ST IVES,Ku-ring-gai,Bradfield,,,
2075,ST IVES CHASE,Ku-ring-gai,Bradfield,,,
2076,NORMANHURST,Ku-ring-gai,Bradfield,,,
2076,NORTH WAHROONGA,Ku-ring-gai,Bradfield,,,
2076,WAHROONGA,Ku-ring-gai,Bradfield,,,
2077,ASQUITH,Ku-ring-gai,Bradfield,,,
2077,HORNSBY,Ku-ring-gai,Bradfield,,,
2077,HORNSBY HEIGHTS,Ku-ring-gai,Bradfield,,,
2077,WAITARA,Ku-ring-gai,Bradfield,,,
2079,MOUNT COLAH,Ku-ring-gai,Bradfield,,,
2080,MOUNT KURING-GAI,Ku-ring-gai,Berowra,,,
2081,BEROWRA,Hornsby,Berowra,,,
2081,COWAN,Hornsby,Berowra,,,
2082,BEROWRA CREEK,Hornsby,Berowra,,,
2082,BEROWRA HEIGHTS,Hornsby,Berowra,,,
2082,BEROWRA WATERS,Hornsby,Berowra,,,
2083,BAR POINT,Hornsby,Robertson,,,
2083,BROOKLYN,Hornsby,Robertson,,,
2083,CHEERO POINT,Hornsby,Robertson,,,
2083,COGRA BAY,Hornsby,Robertson,,,
2083,DANGAR ISLAND,Hornsby,Robertson,,,
2083,MILSONS PASSAGE,Hornsby,Robertson,,,
2083,MOONEY MOONEY,Hornsby,Robertson,,,
2084,AKUNA BAY,Northern Beaches,Mackellar,,,
2084,COTTAGE POINT,Northern Beaches,Mackellar,,,
2084,DUFFYS FOREST,Northern Beaches,Mackellar,,,
2084,TERREY HILLS,Northern Beaches,Mackellar,,,
2085,BELROSE,Northern Beaches,Mackellar,,,
2085,BELROSE WEST,Northern Beaches,Mackellar,,,
2085,DAVIDSON,Northern Beaches,Mackellar,,,
2086,FRENCHS FOREST,Willoughby,Warringah,,,
2086,FRENCHS FOREST EAST,Willoughby,Warringah,,,
2087,FORESTVILLE,Willoughby,Warringah,,,
2087,KILLARNEY HEIGHTS,Willoughby,Warringah,,,
2088,MOSMAN,Mosman,Warringah,,,
2088,SPIT JUNCTION,Mosman,Warringah,,,
2089,KURRABA POINT,North Sydney,Warringah,,,
2089,NEUTRAL BAY,North Sydney,Warringah,,,
2089,NEUTRAL BAY JUNCTION,North Sydney,Warringah,,,
2090,CREMORNE,North Sydney,Warringah,,,
2090,CREMORNE JUNCTION,North Sydney,Warringah,,,
2090,CREMORNE POINT,North Sydney,Warringah,,,
2091,HMAS PENGUIN,Mosman,Mackellar,,,
2092,SEAFORTH,Mosman,Warringah,,,
2093,BALGOWLAH,Mosman,Warringah,,,
2093,BALGOWLAH HEIGHTS,Mosman,Warringah,,,
2093,CLONTARF,Mosman,Warringah,,,
2093,MANLY VALE,Mosman,Warringah,,,
2093,NORTH BALGOWLAH,Mosman,Warringah,,,
2094,FAIRLIGHT,Mosman,Warringah,,,
2095,MANLY,Mosman,Warringah,,,
2095,MANLY EAST,Mosman,Warringah,,,
2096,CURL CURL,Mosman,Warringah,,,
2096,FRESHWATER,Mosman,Warringah,,,
2096,HARBORD,Mosman,Warringah,,,
2096,QUEENSCLIFF,Mosman,Warringah,,,
2097,COLLAROY,Northern Beaches,Mackellar,,,
2097,COLLAROY BEACH,Northern Beaches,Mackellar,,,
2097,COLLAROY PLATEAU,Northern Beaches,Mackellar,,,
2097,COLLAROY PLATEAU WEST,Northern Beaches,Mackellar,,,
2097,LONG REEF,Northern Beaches,Mackellar,,,
2097,WHEELER HEIGHTS,Northern Beaches,Mackellar,,,
2099,CROMER,Northern Beaches,Warringah,,,
2099,CROMER HEIGHTS,Northern Beaches,Warringah,,,
2099,DEE WHY,Northern Beaches,Warringah,,,
2099,DEE WHY BEACH,Northern Beaches,Warringah,,,
2099,NARRAWEENA,Northern Beaches,Warringah,,,
2099,NORTH CURL CURL,Northern Beaches,Warringah,,,
2099,WINGALA,Northern Beaches,Warringah,,,
2100,ALLAMBIE,Willoughby,Warringah,,,
2100,ALLAMBIE HEIGHTS,Willoughby,Warringah,,,
2100,BEACON HILL,Willoughby,Warringah,,,
2100,BROOKVALE,Willoughby,Warringah,,,
2100,NORTH MANLY,Willoughby,Warringah,,,
2100,OXFORD FALLS,Willoughby,Warringah,,,
2100,WARRINGAH MALL,Willoughby,Warringah,,,
2101,ELANORA HEIGHTS,Northern Beaches,Mackellar,,,
2101,INGLESIDE,Northern Beaches,Mackellar,,,
2101,NARRABEEN,Northern Beaches,Mackellar,,,
2101,NARRABEEN PENINSULA,Northern Beaches,Mackellar,,,
2101,NORTH NARRABEEN,Northern Beaches,Mackellar,,,
2102,WARRIEWOOD,Northern Beaches,Mackellar,,,
2102,WARRIEWOOD DC,Northern Beaches,Mackellar,,,
2102,WARRIEWOOD SHOPPING SQUARE,Northern Beaches,Mackellar,,,
2103,MONA VALE,Northern Beaches,Mackellar,,,
2104,BAYVIEW,Northern Beaches,Mackellar,,,
2105,CHURCH POINT,Northern Beaches,Mackellar,,,
2105,ELVINA BAY,Northern Beaches,Mackellar,,,
2105,LOVETT BAY,Northern Beaches,Mackellar,,,
2105,MCCARRS CREEK,Northern Beaches,Mackellar,,,
2105,MORNING BAY,Northern Beaches,Mackellar,,,
2105,SCOTLAND ISLAND,Northern Beaches,Mackellar,,,
2106,NEWPORT,Northern Beaches,Mackellar,,,
2106,NEWPORT BEACH,Northern Beaches,Mackellar,,,
2107,AVALON,Northern Beaches,Mackellar,,,
2107,AVALON BEACH,Northern Beaches,Mackellar,,,
2107,BILGOLA,Northern Beaches,Mackellar,,,
2107,BILGOLA BEACH,Northern Beaches,Mackellar,,,
2107,BILGOLA PLATEAU,Northern Beaches,Mackellar,,,
2107,CAREEL BAY,Northern Beaches,Mackellar,,,
2107,CLAREVILLE,Northern Beaches,Mackellar,,,
2107,PARADISE BEACH,Northern Beaches,Mackellar,,,
2107,TAYLORS POINT,Northern Beaches,Mackellar,,,
2107,WHALE BEACH,Northern Beaches,Mackellar,,,
2108,COASTERS RETREAT,Northern Beaches,Mackellar,,,
2108,CURRAWONG BEACH,Northern Beaches,Mackellar,,,
2108,GREAT MACKEREL BEACH,Northern Beaches,Mackellar,,,
2108,MORNING BAY,Northern Beaches,Mackellar,,,
2108,PALM BEACH,Northern Beaches,Mackellar,,,
2108,THE BASIN,Northern Beaches,Mackellar,,,
2109,MACQUARIE UNIVERSITY,Ryde,Bennelong,,,
2110,HUNTERS HILL,Hunters Hill,Bennelong,,,
2110,HUNTERS HILL WEST,Hunters Hill,Bennelong,,,
2110,WOOLWICH,Hunters Hill,Bennelong,,,
2111,BORONIA PARK,Hunters Hill,Bennelong,,,
2111,GLADESVILLE,Hunters Hill,Bennelong,,,
2111,HENLEY,Hunters Hill,Bennelong,,,
2111,HUNTLEYS COVE,Hunters Hill,Bennelong,,,
2111,HUNTLEYS POINT,Hunters Hill,Bennelong,,,
2111,MONASH PARK,Hunters Hill,Bennelong,,,
2111,TENNYSON POINT,Hunters Hill,Bennelong,,,
2112,DENISTONE EAST,Ryde,Bennelong,,,
2112,PUTNEY,Ryde,Bennelong,,,
2112,RYDE,Ryde,Bennelong,,,
2113,BLENHEIM ROAD,Ryde,Bennelong,,,
2113,EAST RYDE,Ryde,Bennelong,,,
2113,MACQUARIE CENTRE,Ryde,Bennelong,,,
2113,MACQUARIE PARK,Ryde,Bennelong,,,
